,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
731,加泰罗尼亚旅游官网,无论内部或外部装饰，无论夏天或冬季，无论白天或黑夜，光线与色彩是最能诠释和定义完美的巴特罗之家的元素。 告诉我们，你计划几时来这里一探究竟？照片由loic80l拍摄提供。#巴塞罗那旅行# ​,2017年08月03日 18:06,评论 7, 5,,2017,08,03,18:06,201708,122,0.05325443786982249
732,巴特罗之家,巴塞罗那首届华语电影节将以武侠作为主题，开幕电影为《师父 》，并邀请其导演徐皓峰为嘉宾，和影迷们近距离进行对话！电影节其中5部短片将在最具魔幻色彩的高迪建筑巴特罗之家放映！我们在这里准备了50张电影票要赠送大家！O网页链接#巴塞罗那##巴特罗之家##高迪##荔枝电影节##徐皓峰##师父# 收起全文d,2017年08月03日 16:26,评论 , 1,,2017,08,03,16:26,201708,123,0.10178117048346055
733,徐家小饽饽,Casa-Batlló 巴特罗之家@lovely麦粒围脖 2西班牙·巴特罗之家 ​,2017年08月03日 07:12,评论 , 1,西班牙·巴特罗之家,2017,08,03,07:12,201708,124,0.16901408450704225
734,kara-lu燕,圣家堂，经历了100多年的建造至今仍尚未完工，不过还是沉迷于高迪天马行空的建筑中。也喜欢巴特罗之家，没有棱角，全是柔和的波浪形状。[得意][机智] 2西班牙 ​,2017年08月03日 00:48,评论 , ,西班牙,2017,08,03,00:48,201708,125,0.1609907120743034
735,Heibeike,#带着微博去旅行##巴塞罗那##巴特罗之家# 不得不说 曲线真的真的很浪漫大师不愧是大师能将曲线运用到极致温馨又浪漫 2西班牙·巴特罗之家 ​,2017年08月02日 20:37,评论 , 1,西班牙·巴特罗之家,2017,08,02,20:37,201708,126,0.10828025477707007
736,巴特罗之家,很多人来巴特罗之家的参观时，难免被隔壁细致华美的阿马特耶之家(Casa Amatller)吸引了眼球，因为它的建筑师为普伊赫·卡达法尔克（Josep Puig i Cadafalch)，和高迪是师出同门啊！#巴特罗之家##建筑##旅游##阿马特耶之家##Casa Amatller## 普伊赫·卡达法尔克##Puig i Cadafalch# ​,2017年08月02日 16:50,评论 , 3,,2017,08,02,16:50,201708,127,0.11057692307692307
737,巴特罗之家,"巴特罗之家在圣乔治节期间所举办的“龙&玫瑰""年度献血活动，得到广大群众的支持与回响，现在更获得了加泰罗尼亚广告协会所颁发的【2017年最佳社交广告活动奖】，谢谢各位的投票肯定！O网页链接#巴塞罗那##巴特罗之家##圣乔治节##龙&玫瑰##建筑##广告# ​",2017年08月01日 17:31,评论 , 1,,2017,08,01,17:31,201708,128,0.0646900269541779
739,饼干与面包abc,Casa Batllo巴特罗之家的内部设计也秉承了高迪一贯的作风，没有直线和棱角，全是柔和的波浪形、曲线，一扇门、一个门把手、一张座椅，曲线迎合人的身体线条，各处体现着的小细节给人无限的感叹。从底层经由高迪特别为巴特罗之家设计的高雅木制楼梯才能达到第二楼层的大厅。楼梯扶手的顶饰格外精致，金属制成的薄片彩带环绕着一个橙色玻璃制的球体。大厅内部的天花板平坦溜光的质地表面以漩涡状向周围抛出，透过可以上下开框的大窗可以看到格拉西亚大街。(place.qyer) 2西班牙·马德里 收起全文d,2017年08月01日 00:18,评论 , ,西班牙·马德里,2017,08,01,00:18,201708,130,1.0
280,magula,三天只留下高迪哭着舍弃了米罗博物馆@美丽的哈大霸 //@巴特罗之家:只有24小时怎么玩巴塞罗那？教你如何旋风式走一圈！   #西班牙巴塞罗那#  #旅游#  #巴特罗之家#,2017年10月30日 14:37,评论 , 2,,2017,10,30,14:37,201710,1,0.125
281,巴特罗之家,只有24小时怎么玩巴塞罗那？教你如何旋风式走一圈！   #西班牙巴塞罗那#  #旅游#  #巴特罗之家#,2017年10月30日 14:37,评论 3, 1,,2017,10,30,14:37,201710,2,0.2903225806451613
282,板鸭大叔奥菲斯,高迪的骨头房子，童话世界般的巴特罗之家位于西班牙巴塞罗那市，以造型怪异而闻名于世，建筑设计历史上经典之一。 真的很适合拍下来做明信片呢~ #带着微博去旅行##西班牙旅行#@加泰罗尼亚旅游官网 ​,2017年10月30日 14:00,评论 1, 2,,2017,10,30,14:00,201710,3,0.09345794392523364
284,Tapuakii,今儿去巴特罗之家赶上一波游行队伍…好开森的样子 L旺财的荼蘼的秒拍视频 ​,2017年10月30日 03:41,评论 , ,,2017,10,30,03:41,201710,4,0.2127659574468085
285,安和桥北的我,#西班牙旅行# 巴塞罗纳在艺术上其实涌现了不少人，比如胡安米罗、比如达利（出生在巴塞附近的小城）甚至毕加索早年在巴塞罗那也住过一段时间，巴塞罗那有毕加索的博物馆，里面收集了不少他早期的画作。但是这些人都不能代表巴塞罗纳，在这里，能代表巴塞罗那的是一名建筑大师——高迪。       在参观高迪建筑之前，我表示对他怪异的风格不能接受，尤其是看到巴特罗之家的外墙，我觉得这对密集恐惧症是个巨大的挑战。但是当我去了米拉之家和圣家堂以后，我表示那是我自己的了解不够。而进入巴特罗之家是傍晚，这栋被我认为住进去会被颜色给炸了的房子，却实在是太美了。自然海洋的元素和室内的建筑非常协调。高迪是个严肃的天主教徒，却没有想到造出的房子如此有童趣。       而圣家堂真的是给上帝建造的房子，模仿森林树木的柱子和大扇的彩绘天窗，让整个教堂变得明亮，（和塞维利亚大教堂的风格完全不同，后者太暗以致于我的相机都罢工了）圣坛顶上金色的三角花纹仿佛是阳光照射进来，宗教与自然的结合非常完美。不过对于圣家堂，我最喜欢的还是在基督受难面的设计，在基督诞生面是具象的雕塑，而在受难面是抽象的雕塑，可是更能表现主题。据说里面有一个雕像还是以高迪本人为模板的。 收起全文d,2017年10月29日 21:43,评论 6, 8,,2017,10,29,21:43,201710,5,0.034026465028355386
286,cachemoidanslafoule,#巴塞罗那旅行#参观了batllo(巴特罗之家)，高迪的艺术作品！学生票24.5欧，直接现场买的，用学生证，进门会发中文讲解器，免费。值得一来了解了解 2西班牙·巴塞罗那 ​,2017年10月29日 20:03,评论 , ,西班牙·巴塞罗那,2017,10,29,20:03,201710,6,0.18556701030927836
287,六月乐火,11月想做的事。去波士顿交响乐团听音乐会。看《将军在上》。在一个凉凉的冷风天窝在家里把夏天从巴塞罗那带的巴特罗之家巧克力煮了。11月要做的事。写Hall of Mirriors的书评。写time series论文。写Development Economics的group project paper。写申请材料。考GRE。好处是，一定会过的很快的。 ​,2017年10月29日 13:45,评论 6, 1,,2017,10,29,13:45,201710,7,0.0967741935483871
288,沛珊念薇,【【西班牙】精灵幻化－高迪的巴特罗之家】【西班牙】精灵幻化－高迪的巴特罗之家O【西班牙】精灵幻化－高迪的巴特罗之家 ​,2017年10月29日 04:42,评论 , ,,2017,10,29,04:42,201710,8,0.14492753623188406
289,NANA大董,暴走香港迪士尼结束啦！Disney真的是一个少女心爆棚的地方呀！连我这种平时恨不得cool girl标在头上的人都融化了spy说这是个park of happiness的地方，因为每个进园的人都超级开心。在这里真的会觉得做了一天童话梦，ps：我又没忍住买了景区拍的照片好贵！比巴特罗之家的还贵 2香港特区·香港迪斯尼乐园 收起全文d,2017年10月29日 01:03,评论 2, 5,香港特区·香港迪斯尼乐园,2017,10,29,01:03,201710,9,0.056818181818181816
290,巴特罗之家,从新加坡和各位说声Hi！👋🏻巴特罗之家现身亚洲国际旅游展。#ITBAsia##加泰罗尼亚# ​,2017年10月27日 16:51,评论 2, 2,,2017,10,27,16:51,201710,10,0.17543859649122806
291,胖胖萌的碎碎念,今天是纯粹的高迪艺术之旅🎨记得看花儿与少年里曾说，关于高迪是天才还是疯子的争论从没停过，他认为直线是属于人类的，只有曲线是属于上帝的。然而，能把冷冰冰的石灰变成曲线，再和大自然融合在一起的人，想必是这个世间少有的鬼才吧！1⃣️2⃣️3⃣️：圣家堂🕍4⃣️5⃣️6⃣️：巴特罗之家⛪️7⃣️8⃣️9⃣️：米拉之家🕌 2西班牙·巴塞罗那 收起全文d,2017年10月26日 23:22,评论 , 4,西班牙·巴塞罗那,2017,10,26,23:22,201710,11,0.054945054945054944
293,熊娃娃的糖葫芦,提到巴塞罗那，大部分人第一时间应该都会想到那里夏日的阳光、海风，还有热情奔放的西班牙姑娘、小伙……可是还有一样东西，同样与这座城市密不可分。它隐藏在巴塞罗那大街小巷，每一个轻快的鼓点里，融合在城市的血液里：那就是安东尼·高迪的建筑。/人物剪影/提起安东尼·高迪，对建筑领域不甚了解的人，可能会有些陌生。但你一定见过他举世闻名的建筑，堪称“史上最牛烂尾楼”的圣家堂。这座倾注了他42年心血的建筑，直到如今都还未完工，甚至有人说高迪之后，世间再无这样，一生只忠于一事的“建筑傻子”。除了圣家堂，打开五花八门的巴塞罗那旅游手册：奎尔公园、米拉之家、巴特罗之家…这些热门景点都诞生在安东尼·高迪笔下。他的一生就像一根宁折不弯的直线，他长年留着大胡子，孤僻沉默、衣衫褴褛，甚至好几年都穿同一套衣服，形同乞丐。他为建筑而生，常年住在工地，终身未婚，几乎没有任何嗜好，他是常人眼中的疯子，满脑子都是浪漫而伟大的想法。但这些都丝毫不影响他成为整个巴塞罗那建筑艺术的缔造者、19世纪乃至整个建筑史无法忽视的存在。 O网页链接 收起全文d,2017年10月26日 21:42,评论 , ,,2017,10,26,21:42,201710,12,0.03837953091684435
294,华水建筑分团委,安东尼奥·高迪（Antonio Gaudi，1852-1926），西班牙建筑师，塑性建筑流派的代表人物，属于现代主义建筑风格。高迪曾就学于巴塞罗那省立建筑学校，毕业后初期作品近似华丽的维多利亚式，后采用历史风格，属哥特复兴的主流。高迪最早接受的主要委托项目是完成巴塞罗那的神圣家族教堂（1883-目前仍在建设中），这是一座极有个性和感染力的建筑物（高迪去世时仅完成一个耳堂和四个塔楼之一），米拉公寓，巴特罗公寓（又称巴特罗之家），吉埃尔礼拜堂和古埃尔公园。在高迪的眼中，一切灵感来源于自然和幻想：海浪的弧度、海螺的纹路、蜂巢的格致、神话人物的形状，都是他酷爱采用的表达思路，他痛恨硬邦邦的直线，乐于用柔和的曲线和五彩的颜色表达一切，甚至每一个烟囱的造型、每一块砖的摆法，他都有兴趣玩味半天。因此他承包的工程都成了鸿篇巨制，古埃尔公园整整耗费了14年，而圣家族直到他死后仍未竟，如果投资稳定（每年需耗资300万美元）的话，至少也得再建65年方可竣工。@华水苇渡  @华北水利水电大学  @华北水利水电大学学生会  @华水建筑学生会  @华水建院信宣部  @华水建筑辩协 2郑州·华北水利水电大学-图书馆 收起全文d,2017年10月26日 20:15,评论 , 3,郑州·华北水利水电大学-图书馆,2017,10,26,20:15,201710,13,0.03488372093023256
295,香蜜山树,巴特罗之家#巴塞罗那摄影# @西班牙国家旅游局 @巴塞罗那中文网 @走遍巴塞罗那 @巴塞罗那旅行 @美国国家地理中文网 @带着相机环游世界 @西班牙驻华大使馆官方微博 @走进西班牙 @巴塞罗那旅游官网  ​​​  ​​​ 2西班牙·巴塞罗那 ​,2017年10月26日 14:39,评论 , 1,西班牙·巴塞罗那,2017,10,26,14:39,201710,14,0.07575757575757576
296,四爷旅行杂货铺,设计界的鬼才高迪，我一直认为他是外星人，瞻仰他的作品巴特罗之家，是我来巴塞罗那很重要的原因，直线属于人类，而曲线归于上帝。#微博旅城# ​,2017年10月26日 04:26,评论 1, 4,,2017,10,26,04:26,201710,15,0.12658227848101267
297,井小鱼在意呆梨,巴塞罗那的巴特罗之家。巴特罗是个做纺织生意的土豪。赶脚高迪大叔让西班牙土豪炫富。炫出了全宇宙不一样的境界。土豪不惜血本。高迪脑洞大开。哪怕在一百多年后再看。依然风格妖艳得那么前卫。 2西班牙 ​,2017年10月25日 21:47,评论 , 2,西班牙,2017,10,25,21:47,201710,16,0.16822429906542055
298,巴特罗之家,日本领事馆与Association Franco-Japonaise pur Cérémonie du thé 在巴特罗之家联合举办日本茶道，高迪的碎瓷拼贴太抢风头了！😝😝😝📷@Consul_JPN_BCN#西班牙巴塞罗那##巴特罗之家##建筑##旅游# ​,2017年10月25日 19:56,评论 , 1,,2017,10,25,19:56,201710,17,0.07194244604316546
299,安和桥北的我,明天开始要买买买了……今天意外地在托莱多买到了巴萨的帽子，同行朋友完成任务了哎。明天去皇马商店买东西，喜欢皇马的基友今年刚刚结婚，不知道送什么礼物好呢……个人希望有和米兰一样的蕾丝手链，送人蛮好的。但是巴萨皇马的官方店都没有这个，倒是在巴特罗之家有看见星座的。 ​,2017年10月25日 05:26,评论 2, ,,2017,10,25,05:26,201710,18,0.08450704225352113
300,巴特罗之家,瞧瞧这门拉手、这公寓木门，巴特罗之家每个小细节就是如此的别致。📷 @ana_teresa.a ​,2017年10月24日 12:35,评论 , 2,,2017,10,24,12:35,201710,19,0.1724137931034483
301,小白是卷毛,到巴塞必游之地--巴特罗之家。根据英雄乔治从龙爪下救出公主的故事为原型设计。整个建筑都能寻到大自然的痕迹，渐变的蓝色，大海的漩涡，圆润的曲线，代表英雄的烟囱和龙脊背的屋顶。曲线如果属于上帝，巴塞罗那则属于高迪。 2西班牙·巴塞罗那 ​,2017年10月24日 12:17,评论 , ,西班牙·巴塞罗那,2017,10,24,12:17,201710,20,0.11023622047244094
302,HICZOE,米拉之家和巴特羅之家感覺很是可愛啊～ (•ૢ⚈͒⌄⚈͒•ૢ) 最後感恩大街的買買買以小香圓滿收場啦！不吃白米飯的我 吃不膩的海鮮飯～～～ 2西班牙·巴塞罗那 ​,2017年10月23日 21:01,评论 4, 5,西班牙·巴塞罗那,2017,10,23,21:01,201710,21,0.08888888888888889
303,Cherie-晴,沒有提早買聖家堂門票 遺憾這次沒有入內參觀。而巴特羅之家的各種有趣豈能用圖片和語言表達~我最愛的火腿在這裡就是零食[噢耶]  ​​不懂足球的兩個人卻在皇馬主場玩了一個下午，有趣 2西班牙 ​,2017年10月23日 21:01,评论 , 2,西班牙,2017,10,23,21:01,201710,22,0.0761904761904762
304,罐子_不知道,#加油#1022【高迪的骨头房子】童话世界般的巴特罗之家位于西班牙巴塞罗那市，以造型怪异而闻名于世，建筑设计历史上经典[加油啊]之一。 真的很适合拍下来做明信片呢~ ​,2017年10月23日 08:51,评论 , ,,2017,10,23,08:51,201710,26,0.10638297872340426
310,serena琼,#Day 7# 巴特罗之家后续。至今巴特罗之家还是属于私人所有，其开放的的层面也是有限。深深被这海洋般渐变的小方砖所着迷。从天花板上的玻璃至下，随着阳光的散落，让整个墙面呈现出大海般的蓝色渐变，曾经高迪就是在现场监督工人一块块的贴上，他对于材料真的也是了如指掌。一阶阶的楼梯往顶楼走去，还能看到可爱的电梯房，弓形屋顶。直到最上面，那充满童话色彩的屋顶！犹如龙的脊椎，巴特罗之家本就建立在一个童话故事上。外墙更是有别于高迪的其他建筑，特立独行到极致！无法想象百年之前，究竟是有多前卫的思想能够在巴塞罗那的市中心建立起这样一栋特立独行的建筑！ 收起全文d,2017年10月22日 11:50,评论 1, 3,,2017,10,22,11:50,201710,27,0.03508771929824561
311,serena琼,#Day 7# 没有来过#巴特罗之家# （Casa Batlló）也许也不算来过巴塞罗那吧，这里简直将童话世界的奇思妙想发挥到了极致！高迪曾说过，大自然是最好的导师，巴特罗之家处处充满着大自然的设计元素。藤蔓，牙齿，恐龙，乌龟，蘑菇等等！一进门的扶手圆珠就已经让我赞叹不已，更别说那直面格拉西亚大街的落地玻璃窗，阳光照射下光怪陆离。大家一定要早点去，我起晚了，人有些多，实在不方便怕照片。阳台外的马赛克的色彩也美到窒息。无法想象，高迪是如何将想象和现实接轨的。在今天的我看来，这样的建筑突然让人难以企及。 收起全文d,2017年10月22日 11:29,评论 2, 2,,2017,10,22,11:29,201710,28,0.03731343283582089
312,泡沫小姐yuyu,巴特罗之家Casa Batllo美到惊呆 大爱高迪的建筑 都是柔和的波浪形 2西班牙 ​,2017年10月21日 17:51,评论 , 3,西班牙,2017,10,21,17:51,201710,29,0.18518518518518517
313,安琪,西班牙巴塞罗那，以独特的建筑艺术闻名于世。而城市内几乎所有最具盛名的建筑物都出自巴塞罗那建筑史上最前卫、最疯狂的建筑艺术家——安东尼.高迪之手。高迪用石头，用铁艺，用瓷片，用色彩，用光，用他的才华，灵魂和奇思妙想为这座城市谱写了华丽而神圣的建筑乐章。所以，巴塞罗那又被称为“高迪之城”。高迪最负盛名的4大建筑是圣家族大教堂、巴特罗之家、米拉之家和古埃尔公园。 收起全文d,2017年10月21日 13:36,评论 10, 16,,2017,10,21,13:36,201710,30,0.10256410256410256
314,EngelVolkersBarcelona安阁房产,房产编号 W-01QPN8 主页看完流口水的一套房产 #Eixample# 区 #感恩大道# 上 就在 #高迪# 的 #巴特罗之家# 正对面 面积221m² 4室3卫 售价300万欧元 含2个车位 看图不多说 真正的欧洲经典奢华设计风格 华贵却不艳俗 @巴特罗之家 好像喊话对面小编 你家对面的房子也这么美 你知道嘛？ ​,2017年10月21日 10:43,评论 1, 2,,2017,10,21,10:43,201710,31,0.05847953216374269
315,巴特罗之家,谢谢Xiang先生与我们分享他这篇有关巴特罗之家的旅游文章！内容非常巨细靡遗哦！ 👍🏻O网页链接 ​,2017年10月20日 19:11,评论 , 3,,2017,10,20,19:11,201710,32,0.16666666666666666
316,流水如线,巴塞罗那，是联合国在全世界唯一授予建筑金奖的城市。伟大的建筑设计师高迪把他的作品和艺术精神贯穿在这个城市的血液之中，因此这里也称作高迪之城。他的作品，17项被列为西班牙国家级文物，7项被列为世界文化遗产。他的建筑设计华美异常，令人叹为观止。圣家族教堂，虽已建了130多年至今仍米完工。米拉之家、巴特罗之家，奎尔公园，都是构思新颖奇特，极具想像力的杰作，是建筑史上的奇迹。 收起全文d,2017年10月20日 17:54,评论 , 6,,2017,10,20,17:54,201710,33,0.08955223880597014
317,冷洲Lia,去年十一去巴塞罗那旅行，圣家堂、巴特罗之家、古埃尔公园等高迪的建筑很让我震撼和喜欢，当时想2026年圣家堂完工时，再去巴塞罗那一趟。,2017年10月19日 18:09,评论 , ,,2017,10,19,18:09,201710,34,0.23684210526315788
318,小神龙2005-2020,存~//@建筑史教师万谦://@巴特罗之家:说得太对了，走在格拉西亚大道上，当你被一群盯着建筑物猛拍照的观光客挡住去路时，你就知道已经到了巴特罗之家了！😜😜😜  #西班牙巴塞罗那#  #旅游#  #建筑#,2017年10月19日 17:00,评论 , 2,,2017,10,19,17:00,201710,42,0.08928571428571429
320,一隻特立獨行的豬,爱上Barcelona的原因之一（另外一个当然是要感谢Woddy Allen老爷子），最爱的建筑师，没有之一 在巴特罗之家听着电子导览讲到他意外被电车撞身亡，差点哭出来,2017年10月19日 18:09,评论 , ,,2017,10,19,18:09,201710,37,0.10638297872340426
323,有理卡拉,有幸游览过他的杰作如圣家堂、巴特罗之家、米拉之家等，置身其中，如幻如梦，真的非常震撼。 感觉高迪不是天才，应该是鬼才，或者是神灵附体。,2017年10月19日 18:09,评论 , ,,2017,10,19,18:09,201710,40,0.12987012987012986
324,上海的尼克,巴塞罗那一瞥。巴塞罗那因为有了高迪设计的许多建筑而变得格外引人注目，圣家族教堂，巴特罗之家，奎尔公园，米拉之家等。摄于8月9-12日。 2上海·古北 ​,2017年10月19日 17:51,评论 , 4,上海·古北,2017,10,19,17:51,201710,41,0.20930232558139536
326,孟盈希Xena,巴特罗之家、米拉之家、奎尔公园从做攻略开始. 心就已经飞进高迪的房子里去了对于这种色彩鲜明造型别致的事物我始终都没有抵抗力.  从一无所知-慢慢了解-再到身临其境.感受到的是这个民族的热情. 触摸到的是这个天才疯子的温度. ​,2017年10月18日 05:42,评论 , 5,,2017,10,18,05:42,201710,43,0.08130081300813008
327,静听静冥,"安东尼奥.高迪Bartello's house Barcelona, Spain 一位美丽的公主被龙困在城堡里，加泰罗尼亚的英雄为了救出公主与龙展开搏斗，最后用剑杀死了龙。龙的血变成一朵玫瑰花，英雄把它献给了公主。巴特罗之家的灵感就来自于这个故事，每一处设计都有着特殊的含义。十字架形的烟囱代表英雄，鳞片状拱起的屋顶是巨龙的脊背，镶嵌彩饰的玻璃和构思独特的阳台则是面具，在阳光的照耀下色彩缤纷。 收起全文d",2017年10月17日 22:21,评论 , 2,,2017,10,17,22:21,201710,44,0.056338028169014086
329,巴特罗之家,【温馨提醒】今日巴特罗之家开放时间略有变动，将提早于晚间8:45分关闭，最晚入馆时间为晚间7:45分。谢谢各位！#西班牙巴塞罗那##建筑##旅游# ​,2017年10月17日 18:20,评论 , 1,,2017,10,17,18:20,201710,45,0.11764705882352941
330,洛加文,Day 11果然躺在破旧坑爹的民宿里怨气冲天的看了一天游戏直播。Day 12圣家堂（是的，没盖完，而且不许拄拐的我上塔），米拉之家（羡慕住在这里的人），巴特罗之家（我要有钱就要把家里装修成这样），恕我脚肿了去不了更多地方，正在等海鲜饭，西班牙的服务速度实在不能着急，人家其实也挺麻利的。 ​,2017年10月17日 02:45,评论 2, 2,,2017,10,17,02:45,201710,46,0.06451612903225806
331,流苏尘妍,一个景点+剁手的慢节奏，巴特罗之家名不虚传，回国准备吃土哈。 2西班牙·Starburks - Gran Via ​,2017年10月16日 22:12,评论 2, 3,西班牙·Starburks - Gran Via,2017,10,16,22:12,201710,47,0.14705882352941177
332,巴特罗之家,高迪如是说：原创就是回归到原点。📷 @vichisit且让原创回归到原点，巴特罗之家让你体验最原始的感动。😊#巴特罗之家##建筑##旅游# ​,2017年10月16日 20:44,评论 1, 1,,2017,10,16,20:44,201710,48,0.12345679012345678
333,傾盡天下蓝惜,#郭姐哒和赵肥的日常#Day4巴塞罗那是一个神奇的城市，它完美地融合了艺术和商业两种截然相反的气质，在奢侈品牌林立的格拉西亚大道上，就坐落着这个城市的艺术瑰宝，米拉之家和巴特罗之家。不啰嗦了，快来看看吧！L赵肥到底肥不肥的秒拍视频 ​,2017年10月16日 11:55,评论 , ,,2017,10,16,11:55,201710,59,0.14173228346456693
334,足书iFootbook,#旅行新势力# #巴塞罗那旅行#高迪和巴塞罗那，一个是被誉为“上帝的建筑师”的天才，一个是被世界建筑界公认为将古代建筑和现代建筑完美结合的城市，两者之间彼此成就，紧密融合，巴塞罗那是高迪的露天博物馆，也因为高迪以及他的建筑而吸引了世界目光。1. 只有疯子才会试图去描绘世界上不存在的东西！这句安东尼·高迪的名言，完美诠释了他这个疯子在世界上留下的辉煌战绩。10月12日是西班牙的国庆，谈到西班牙，怎能没有高迪！2. 高迪用尽毕生心血设计了世界上独一无二的圣家堂，不过遗憾的是，没能看到圣家堂竣工，就因为意外离开了人世，而这也令圣家堂时至今日依旧在建造中。也许正因为它的永不完工，才能衬托出高迪建筑的不朽魅力。3. 米拉之家是高迪设计的最后一个私人住宅，波浪形的外观和奇形怪状的烟囱都印证着高迪的那句至理名言：“直线属于人类，而曲线则属于上帝”。4. 一公主被龙困在城堡里，加泰罗尼亚的英雄为了救出公主与龙展开搏斗，最后用剑杀死了龙。龙的血变成一朵玫瑰花，英雄把它献给了公主。巴特罗之家的灵感就来自于这个故事，每一处设计都有着特殊的含义。5. 古埃尔公园最大的亮点就是，不论石阶、石柱还是弯曲的石椅上都充满了各式的马赛克图案，这些图案全由瓷砖拼贴而成，在天气大好、阳光明媚时候，整个古埃尔公园闪闪生辉、色彩璀璨。6. 相较于巴特罗之家、米拉之家的外观设计，古埃尔宫的外观只能用“简单质朴”来形容，但其内部的设计可谓是富丽堂皇，而屋顶奇特绚丽的烟囱与米拉之家有异曲同工之妙。 收起全文d,2017年10月16日 09:50,评论 , 9,,2017,10,16,09:50,201710,50,0.030721966205837174
345,28楼的快活,膜拜大师之巴特罗之家 2西班牙·巴特罗之家 ​,2017年10月15日 22:35,评论 , ,西班牙·巴特罗之家,2017,10,15,22:35,201710,58,0.30303030303030304
347,vivian_蓓,#高迪作品之巴特罗之家#没有直线和棱角，全是柔和的波浪形、曲线，一扇门、一个门把手、一张座椅，曲线迎合人的身体线条，各处体现着的小细节给人无限的感叹。建筑内天井的设计灵感来源于深海，为了制造温和的光差，15000块五种不同色调的蓝色瓷砖，越靠近建筑的顶层，瓷砖的颜色越深，仿佛正从波光粼粼的海面逐渐下沉潜入海底深渊! 收起全文d,2017年10月15日 11:25,评论 , 3,,2017,10,15,11:25,201710,60,0.05747126436781609
348,小烧鸡小烧鸡,#Ceci在欧揪# 周三晚上和室友去看了王牌特工周四去看了弗拉门戈周五和两个同学一起去看了巴特罗之家，在博盖利市场吃了海鲜，还去了中国超市天天吃饱喝足，除了写作业上课，其他时候都在安心养老长肉 2西班牙·巴塞罗那 ​,2017年10月15日 05:27,评论 4, 6,西班牙·巴塞罗那,2017,10,15,05:27,201710,61,0.0847457627118644
349,莓荔,西葡一行最爱的9个地方:圣家族大教堂、阿尔罕布拉宫、罗卡角（葡萄牙）、奎尔公园、托莱多、塞尔维亚、巴特罗之家、米拉之家、贝琳堡（葡萄牙）。 ​,2017年10月15日 01:00,评论 , 1,,2017,10,15,01:00,201710,62,0.14814814814814814
350,夏可可Laeticia,Casa Milà - 米拉之家。同样是高迪的作品，同是来自于大自然的灵感，但与巴特罗之家的不同在于，如果说巴特罗之家是一座精巧的童话海洋世界，那米拉之家就是一座浮动的高山空中花园。这是它白天时的模样。 2西班牙·米拉之家 ​,2017年10月14日 07:57,评论 1, 4,西班牙·米拉之家,2017,10,14,07:57,201710,63,0.08130081300813008
351,-笨小孩-YI要努力,超喜欢巴塞啊！！！！圣家堂，巴特罗之家，古埃尔公园 顶礼膜拜！#带着微博去旅行# 2西班牙·巴塞罗那 ​,2017年10月14日 06:21,评论 , 1,西班牙·巴塞罗那,2017,10,14,06:21,201710,64,0.22580645161290322
352,Jazmin的茉莉花,巴特罗之家~讲解器很高级，和现实完美结合据说，在这个房子里就仿佛置身海洋之中扭曲的线条，蓝色渐变的瓷砖，马赛克的花纹，根据采光而设的彩窗初见高迪的建筑才华，一知半解 2西班牙·Casa Batlló ​,2017年10月14日 05:57,评论 , 8,西班牙·Casa Batlló,2017,10,14,05:57,201710,65,0.09009009009009009
353,夏可可Laeticia,Casa Batlló - 巴特罗之家。连高迪自己都激动的称之为，这是一座看起来像天堂的房子。它充满了奇特的幻想，就像陆地上忽然冒出来的一个童话海洋世界。人们只要来到巴塞罗那，就一定会来到这里。 2西班牙·巴特罗之家 ​,2017年10月14日 04:44,评论 1, 7,西班牙·巴特罗之家,2017,10,14,04:44,201710,66,0.08333333333333333
354,codo是OCD患者,国庆西葡游合集2: 巴塞罗那特辑，米拉之家、巴特罗之家、奎尔公园、圣家族大教堂、巴塞罗那大教堂、哥特区、波盖利亚菜市场 ​,2017年10月14日 00:13,评论 3, 7,,2017,10,14,00:13,201710,67,0.2535211267605634
355,Olive小奥,相比巴特罗之家，米拉之家除了屋顶外，看点还是少了一点。屋顶的那些向上凸起的弧线，是根据自然下坠的绳子的曲线倒过来做出来的，所以看起来非常自然。据说现在还有住户住在里面，很好奇住着会是一种什么感觉 ​,2017年10月13日 23:45,评论 , 6,,2017,10,13,23:45,201710,68,0.09174311926605505
356,Olive小奥,从巴特罗之家开始，算是正式开启了巴塞罗那的高迪建筑探访之旅，我很喜欢他的设计，古灵精怪的曲线，充满童趣的缤纷色彩，不禁让人玩性大发 ​,2017年10月13日 23:42,评论 , 7,,2017,10,13,23:42,201710,69,0.12987012987012986
357,全球奢侈婚礼,4月23日是西班牙加泰罗尼亚地区的传统节日“圣乔治节”，为配合节日气氛，今年巴塞罗那著名旅游景点“巴特罗之家”选择用玫瑰装饰建筑的外墙。巴特罗之家由西班牙建筑师高迪设计，已被联合国科教文组织列为世界文化遗产#婚礼设计##婚礼灵感# ​,2017年10月13日 10:00,评论 1, 17,,2017,10,13,10:00,201710,70,0.14173228346456693
359,巴特罗之家,1906年10月13日，巴特罗之家正式完工，这天可说是巴特罗之家的“诞生日”！🐣❤️祝巴特罗之家111岁生日快乐！🎉🎁🥂#西班牙巴塞罗那##建筑##旅游##巴特罗之家# ​,2017年10月13日 06:14,评论 , 20,,2017,10,13,06:14,201710,71,0.10416666666666667
