,USER,CONTENT,DATE & TIME,COMMENTS,LIKES,LOCATION,YEAR,MONTH,DAY,TIME,YEARMONTH,Flag,temp
1491,天使印象-AngelMoments,去过了古埃尔公园 米拉之家 巴特罗公寓 圣家堂..最后一站来到了这座城市里我钟爱的地方：圣心圣殿静静地坐在那里感受世间的美好 感觉自己真的好渺小感谢我的工作 让我能看到这么多美丽的人事物 知足感恩珍惜#空姐印象AngelMoments# 2西班牙·米拉之家 ​,2017年08月11日 01:21,评论 , 1,西班牙·米拉之家,2017,08,11,01:21,201708,20,0.05917159763313609
1492,天使印象-AngelMoments,安东尼·高迪，西班牙建筑师，塑性建筑流派的代表人物，属于现代主义建筑风格。设计过很多作品，主要有古埃尔公园、米拉公寓、巴特罗公寓、圣家族教堂等。高迪一生的作品中，有17项被西班牙列为国家级文物，7项被联合国科教文组织列为世界文化遗产。#空姐印象AngelMoments# 2西班牙 ​,2017年08月11日 01:11,评论 , 1,西班牙,2017,08,11,01:11,201708,24,0.055248618784530384
1497,小宇Sylvia,#带着微博去旅行##8月去哪儿玩##一台相机游世界# 午夜巴塞罗那。太阳下山就已经是10点以后的事情了，大夜里的古埃尔公园，安静的有点吓人，不过也只有这个时候，整个花园才是我一个人的。@新浪旅游 2西班牙·巴塞罗那 ​,2017年08月10日 12:40,评论 55, 22,西班牙·巴塞罗那,2017,08,10,12:40,201708,22,0.05405405405405406
1508,美丽心情happy国际范,哈喽~~~又见面了。今天来介绍点啥呢？说说ITMA2019的举办城市，西班牙巴塞罗那呗。[唱歌][唱歌][唱歌]提到巴塞罗那，那就不得不提高迪的建筑，而不看高迪的建筑，那你一定是去了一个假的巴塞罗那。如果时间充裕的话，不妨去“古埃尔公园”，“巴特罗公寓”和“圣家堂”都去看看，因为这三个地方的建筑凝聚了高迪本人的心血，也见证了他的建筑技艺从青涩到成熟直至最后达到巅峰。[哎呦熊做面膜][哎呦熊做面膜][哎呦熊做面膜]在这样一个赏心悦目的地方办展会，参展和观展体验一定棒呆了！想去吗？来找我，一起去ITMA2019，相约西班牙巴塞罗那。 收起全文d,2017年08月09日 14:50,评论 , 1,,2017,08,09,14:50,201708,23,0.02564102564102564
1525,吃货喂Vvip,高迪  古埃尔公园2西班牙·巴塞罗那 2西班牙·古埃尔公园 ​,2017年08月08日 05:30,评论 , 2,西班牙·巴塞罗那西班牙·古埃尔公园,2017,08,08,05:30,201708,25,0.08571428571428572
1532,西西惜惜惜惜,古埃尔公园🕌一个充满童趣五彩缤纷的超现实主义乐园。感觉像是走进了一个小小童话世界。🤴高迪先生的内心隐藏着太多的少女心💗 ​,2017年08月07日 17:22,评论 2, 6,,2017,08,07,17:22,201708,26,0.1
1538,设计碑谷,安东尼奥·高迪（Antoni Gaudí）西班牙建筑师，是塑性建筑流派的代表人物，属于现代主义建筑风格。他7项作品被列为世界文化遗产，他承包的工程都成了鸿篇巨制，古埃尔公园整整耗费了14年，而“神圣家族教堂”工程直至他去世仍未完工……今天谷主选了他的巴特罗之家(附图)，虽然该建筑不是他所建，但是由他一手改造，利用不同深浅的蓝色瓷砖、陶瓷，拼凑出如在深海中的天井，以流线的柚木，做为家具、楼梯扶手、窗框、书桌、椅子等豪华家具，让建筑充满了高迪的气质。在高迪的眼中，一切灵感来源于自然和幻想：海浪的弧度、海螺的纹路、蜂巢的格致、神话人物的形状，都是他酷爱采用的表达思路。 收起全文d,2017年08月07日 06:42,评论 , 2,,2017,08,07,06:42,201708,27,0.030395136778115502
1547,高山流水and天马行空,整理西班牙旅行照片：巴塞罗那古埃尔公园，当然是高迪作品。 ​,2017年08月06日 10:23,评论 , ,,2017,08,06,10:23,201708,28,0.08695652173913043
1553,缺趣牙缝,🌕巴塞罗那 7 一来到这里的感觉就是大城市病和热岛效应：热、挤走了个这几天最不满意的著名景点巴特略之家下图为米拉之家和古埃尔公园 新奇的是那些雕塑其实都是有实用功能的烟囱 但我公园印象不好中午去了一个十分不出名的博物馆倒感觉印象深刻 既因为人少凉快 也因为内容震撼 所以单独发一条 ​,2017年08月05日 17:39,评论 7, 4,,2017,08,05,17:39,201708,29,0.03314917127071823
1554,colormm123,Day4诺坎普球场，no game～球场晃一圈，古埃尔公园，风景很好，爬山太累 2西班牙·巴塞罗那 ​,2017年08月05日 15:40,评论 , ,西班牙·巴塞罗那,2017,08,05,15:40,201708,30,0.06666666666666667
1557,nipopo,去了巴塞罗纳才真正爱上高迪的建筑，不管是古埃尔公园还是圣家堂，更别说是米拉之家和巴特罗之家，幸好都去了，看完感觉根本没有哪个地方有不去的理由，各具特色又都是高迪的风格～,2017年08月04日 21:43,评论 , ,,2017,08,04,21:43,201708,31,0.06504065040650407
1561,cT技安,古埃尔公园坐落在巴塞罗那佩拉达山上，它的最大亮点就是不论石阶、石柱，还是弯曲的石椅上，都绘满了各式的马赛克图案，这些图案皆由瓷砖拼贴而成。从天台眺望的景色虽然一成不变，但曲折蜿蜒的石椅，却让巴萨罗纳有了不一样的味道。 Design by Gaudi ​​​​,2017年08月05日 06:50,评论 , ,,2017,08,05,06:50,201708,35,0.05952380952380952
1570,赵bbbbb楠儿,想去巴塞罗那！去看看高迪建造的的童话世界💕💕💕米拉之家、圣家堂、巴特罗之家、古埃尔公园我的工作就是天天「云旅行」 ​,2017年08月04日 10:55,评论 8, 5,,2017,08,04,10:55,201708,37,0.061855670103092786
1571,Clare-紫荆,#西班牙##巴塞罗那#这大概是欧洲最富有想象力和创造力的城市之一了，无处不在的奇幻建筑——圣家族大教堂、古埃尔公园、米拉之家……都是高迪的杰作。还有著名的画家毕加索，在博物馆看到其真迹还是令人惊叹的。奥林匹亚港和巴塞罗那海滩也值得一去。 ​,2017年08月04日 09:56,评论 , 1,,2017,08,04,09:56,201708,38,0.03773584905660377
1575,蘑菇阿_,这里有疯狂的高迪 从巴特罗之家 米拉之家到古埃尔公园再到那圣家族大教堂 能把曲线运用得淋漓尽致 是上帝的线条这里更有信仰 身体里流着红蓝的血液 诺坎普是心中的圣地嗨 这里是巴塞罗那是一生向往的地方摄影|原po 蘑菇期待着再次回到这个连空气都是甜的城市 ​,2017年08月03日 20:40,评论 1, 12,,2017,08,03,20:40,201708,39,0.04819277108433735
1581,平凡的荣哥,发表了博文《【葡萄牙西班牙行】世界文化遗产巴塞罗那古埃尔公园》坐落在巴塞罗那佩拉达山上的古埃尔公园，是高迪设计的一个世外桃源。它以独具一格的环境艺术，被联合国教科文组织认定为世界文化遗产。在这里，高迪O【葡萄牙西班牙行】世界文化遗产巴塞罗那古埃尔公园 ​,2017年08月03日 09:32,评论 , ,,2017,08,03,09:32,201708,40,0.03614457831325301
1583,左小Q荔枝做个旅行美食家,圣家堂/古埃尔公园/巴特略之家实在太喜欢Barcelona 2西班牙·巴塞罗那 ​,2017年08月02日 18:05,评论 , 3,西班牙·巴塞罗那,2017,08,02,18:05,201708,41,0.125
2145,ZOE-小萌,🦎Parc Güell·奎尔公园🌵🌵🌵2西班牙·巴塞罗那 ​,2017年08月30日 21:19,评论 , 1,西班牙·巴塞罗那,2017,08,30,21:19,201708,43,0.11594202898550725
2149,最幸福的小鱼,奎尔公园，圣家族教堂，巴特罗之家，米拉之家--高迪的灵魂之作，一座有着厚重文化积淀的独一无二的城市🇪🇸 2西班牙·格拉纳达 ​,2017年08月30日 01:42,评论 , 1,西班牙·格拉纳达,2017,08,30,01:42,201708,44,0.09803921568627451
2150,allyho,奎尔公园。嗯......品味很是特别...... 2西班牙·Parque Güell ​,2017年08月30日 00:05,评论 , 1,西班牙·Parque Güell,2017,08,30,00:05,201708,45,0.0963855421686747
2152,沈阳公民出入境服务有限公司,"【来西班牙怎么能不去巴塞罗那看看~】巴塞罗那，高迪打造的梦幻世界在这里成为了现实。无数的有艺术梦想的年轻人踏上了这片土地，追求自己的艺术家梦，无论是绘画还是建筑，这里都孕育了太多大师。久远的，现代的，还有许多即将成名的，只要来过巴塞罗那，没有人会质疑为什么是这里产生了那么多艺术大师。伍迪·艾伦的电影《午夜巴塞罗那》让不少人选择了来这里旅行。电影中的浪漫气息不知让多少多少人倾倒。无论是夜晚月光下庭院里的西班牙吉他，还是兰布拉大道上的各式鲜花，从奎尔公园的彩瓷长凳上恋爱中的年轻男女，到夕阳透过石头长廊的忽隐忽现的光亮，浪漫慵懒的气息无处不在。也许这里的生活才是真正意义上的享受。阳光、地中海、帅哥美女伴着美食美酒，时间一下子变慢了。巴塞罗那是西班牙第二大城市，位于西班牙的东北部，是加泰罗尼亚自治区首府，有“欧洲之花”的美誉，其官方语言是西班牙语，但是本地的加泰罗尼亚语则在整个地区通用。景点代表：圣家堂圣家族大教堂是西班牙建筑大师安东尼奥·高迪的毕生代表作。它位于西班牙加泰罗尼亚地区的巴塞罗那市区中心，始建于1882年3月19日，目前仍在修建中。官方预计2026年竣工。尽管是一座未完工的建筑物，但丝毫无损于它成为世界上最著名的景点之一。虽然该教堂并非主教座堂，但教宗本笃十六世于2010年11月7日造访此教堂时将其册封为宗座圣殿。围绕圣家族教堂曾有过许多争论，有人取笑它只不过是“一堆石头”；也有人赞叹它是“能够让人狂喜心碎的建筑”。如今这座未完成教堂已成为建筑爱好者的朝圣目的地，去巴塞罗那的游客不会忽略的景点，已被联合国世界教科文组织列为“世界文化遗产名录”。景点代表：巴特罗之家巴特罗公寓(Casa Batllo，1904-1906)，以造型怪异而闻名于世，建筑设计历史上经典之一。 由西班牙建筑师高迪设计。这座公寓位于西班牙巴塞罗那市，共有6层。房子内部的设计秉承高迪一贯的风格，没有棱角，全是柔和的波浪形状。高迪曾说:""艺术必须出自于大自然，因为大自然已为人们创造出最独特美丽的造型。""他认为大自然界是没有直线存在的，直线属于人类，而曲线才属于上帝。巴特罗公寓本身就是一个故事。一位美丽的公主被龙困在城堡里，加泰罗尼亚的英雄圣乔治为救出公主与龙展开了搏斗，用剑杀死了龙。龙的血变成了一朵鲜红的玫瑰花，圣乔治把它献给了公主。高迪的灵感来源于此，所以这座房子的每一个设计都有着特殊的含义。十字架形的烟囱代表着英雄，鳞片状拱起的屋顶是巨龙的脊背，房子的外立面用彩色瓷片镶贴，像是长满龙鳞的龙身，镶嵌彩饰的玻璃和构思独特的阳台则是面具……当然，也有人说那是骷髅，这样恰恰与屋内大厅人骨造型的支架相互呼应。不过，这样的设计一点也没有给人阴森的感觉，阳光照耀下色彩缤纷的拼贴玻璃叫人眼花缭乱……景点代表：奎尔公园奎尔公园位于西班牙巴塞罗那市区市北，原来是高第的守护神－巴塞罗那富商艾乌塞比奎尔伯爵计划建立的一个社区旧址，建于1900年。奎尔伯爵当初买下这块土地，想建立一个有60幢花园式别墅的高尚地区，然而14年只卖出2块地皮。整个社区建造计划也只实现了一小部分。公园里有座高第曾经住过的房子，这反而不是高第设计。奎尔公园(建于1900-1914年，并被联合国教科文组织列入世界文化遗产。1922年，市政府将其收购，开辟为社区公园对外开放。圆形大广场下方的百柱厅，是由86根柱子所支撑，这些柱子除了提供支撑力还负有排水的功能，下雨时圆形大广场的黄沙夹带流水，可经由圆柱，流入旁边的树林，如果雨量充足，通向糖果屋阶梯上的彩色蜥蜴还会喷水景点代表：米拉之家这栋建筑是建于1906年至1912年间，当时是富豪米拉先生(Pere Milà)因非常欣赏高迪为巴特由先生设计的巴特约之家CASA BATLL&Oacute;，所以为了和富孀 Roser Segimon 结婚，而请高迪设计的。联合国教科文组织在1984年将包括米拉之家在内的几个高迪设计的建筑列入世界遗产中。波浪形的外观，是由白色的石材砌出的外墙，扭曲回绕的铁条和铁板构成的阳台栏杆，和宽大的窗户，可让人发挥想像力，有人觉得像非洲原住民在陡峭的悬崖所建造类似洞穴的住所，有人觉得像海浪，有人觉得像退潮后的沙滩，有人觉得像蜂窝的组织，有人觉得像熔岩构成的波浪，有人觉得像蛇窟，有人觉得像沙丘，有人觉得像寄生虫巢穴等等咨询电话:400-090-9058 收起全文d",2017年08月29日 21:30,评论 , ,,2017,08,29,21:30,201708,46,0.00974025974025974
2153,Nancy楠淇,Day 4: 巴塞罗那。奎尔公园，圣家大教堂。深深的被高迪先生的艺术巨作吸引。期待2026年，圣家堂百年建造完成后，再来赴十年之约。 2西班牙·巴塞罗纳 ​,2017年08月29日 04:38,评论 , 5,西班牙·巴塞罗纳,2017,08,29,04:38,201708,47,0.06837606837606838
2155,被走在路上的猪,奎尔公园，本来是奎尔先生请高迪设计的社区，要盖很多房子卖，结果只建设了一小部分就停工了，而房子也只没出去两套，一套是设计师高迪所购，另外一套是投资商奎尔先生所购。可谓是一个失败的房地产项目。这里有世界上最美丽的门房及世界上最长的椅子。 2西班牙·阿色维-比利亚罗埃尔酒店(Acevi Villarroel Hotel) ​,2017年08月28日 22:26,评论 , 3,西班牙·阿色维-比利亚罗埃尔酒店(Acevi Villarroel Hotel),2017,08,28,22:26,201708,48,0.08
2156,失恋婚姻复合,#宝宝的小情绪#【奎尔公园】奎尔公园犹如一个童话世界一般，又像一件悬挂在空中的巨型艺术作品，处处能带给人惊喜。如果您是位对生活充满想象的人，如果您是位对艺术有热情的人，奎尔公园就是您一定要去的，这也是巴塞罗那最值得去的地方。 ​,2017年08月28日 01:08,评论 , ,,2017,08,28,01:08,201708,60,0.05228758169934641
2158,刘小赖-Luyisa,静若处子，动若脱兔[调皮]太阳大到睁不开眼🙆。整理了波旧照，摄于巴塞奎尔公园🇪🇸 ​,2017年08月27日 09:53,评论 3, 4,,2017,08,27,09:53,201708,50,0.09876543209876543
2161,MadCHERYL,高迪系列 —— 圣家大教堂、巴特罗之家、奎尔公园 2西班牙·巴塞罗那 ​,2017年08月25日 14:30,评论 1, 12,西班牙·巴塞罗那,2017,08,25,14:30,201708,51,0.10666666666666667
2162,Morning徐_,小巴塞🏖️ & 乌贼饭 & 桑格利亚 & 圣家堂 & 巴特罗之家 & 奎尔公园 All in Barcelona🇪🇸 2西班牙·巴塞罗那 ​,2017年08月24日 23:56,评论 2, 6,西班牙·巴塞罗那,2017,08,24,23:56,201708,52,0.11009174311926606
2163,蓝奏铝默默,9.29 梦圆西甲-西班牙12日 💗巴塞罗那4晚连住五星级酒店  💗入内参观马德里皇宫、阿尔罕布拉宫、塞维利亚大教堂、奎尔公园，圣家族大教堂，达利博物馆～ 💗特别赠送皇马-伯纳乌球场入内参观 💗探访世界文化遗产城市-阿维拉 ➡全程七顿特色餐 ✈境内段加飞马拉加/巴塞罗那，缓解旅途疲劳,2017年08月24日 23:19,评论 , ,,2017,08,24,23:19,201708,53,0.06629834254143646
2166,安徽林海园林,#广场与装饰道路#【奎尔公园】奎尔公园的20根烟囱，带来的最大意义在于烟囱的装饰性。烟囱不仅只是为了通风排气这些实用性功能，更起到突出和美化天台的作用。2西班牙·巴塞罗那 ​,2017年08月24日 10:05,评论 , ,西班牙·巴塞罗那,2017,08,24,10:05,201708,54,0.06349206349206349
2167,韩刚口译快乐译声,Parc Guell奎尔公园，巴塞的最后一个must-see。Gaudi的杰作看多了，感觉有些审美疲劳，就如同接连吃几天同样美味的饭菜也会感到乏味一样。奎尔公园说实在的，不需要买票入内观看，外围的公园免费gratis且景观更加breathtaking，seascape尽收眼底，parkview美不胜收，marvelous blending skills将自然与人工融合得天衣无缝，透过绿意盎然的植被突然映入眼帘的老房子为这里秀美的landscape平添几分壮丽，拾级而上更可远眺cityscape，整个巴塞的skyline就那么舒缓地依着山海之势平铺开来，最eye-catching的就是圣家堂了。也难怪很多人都说，西方城市最靓丽的名片就是教堂，是教堂define a city's character。读万卷书不如行万里路，行万里路不如阅人无数，阅人无数不如随心感悟。书、路、人、悟，对应着大脑、脚步、嘴巴和内心，想到了就去行动，行动后要交流，交流后要自己体悟！共勉！明早就要离开巴塞了，想说再见，因为再见意味着我还会回来，或许再见是某年某月，春天或者秋天，来看巴塞的春花烂漫或秋叶寂景。 2西班牙 收起全文d,2017年08月24日 01:08,评论 6, 26,西班牙,2017,08,24,01:08,201708,55,0.02197802197802198
2168,Morse-Morse,奎尔公园，位于巴塞罗那市区北部，占地面积20公顷。奎尔公园原本是巴塞罗那富商艾乌塞比奎尔伯爵计划建立并由高迪设计的一个社区旧址，建于1900年至1914年，被联合国教科文组织列入世界文化遗产。1922年市政府将其收购，改建为对外开放的公园，依然是高迪担任设计师。从1906年到1926年，高迪在此工作生活20年。虽然这个项目最终只完成了门房、中央公园、高架走廊和部分附属“公共设施”，但高迪的自然主义理念却在这里逐步成熟完善并得到充分展现......图片摄于：Barcelona，Dress：Escada@ESCADA-HOME 收起全文d,2017年08月22日 17:27,评论 , 1,,2017,08,22,17:27,201708,56,0.05825242718446602
2170,路上好故事,巴塞罗那奎尔公园的旅游风光，原来是巴塞罗那富商艾乌塞比奎尔伯爵计划建立并由高迪设计的一个社区旧址，建于1900-1914年，并被联合国教科文组织列入世界文化遗产 L路上好故事的秒拍视频 ​,2017年08月21日 16:27,评论 , ,,2017,08,21,16:27,201708,57,0.09022556390977443
2171,最世界旅行大表哥,#最世界# 「糖霜」屋顶配香脆「姜饼」墙，五彩瓷砖拼出大千世界。自然融于艺术，想象赋予生活。来巴塞奎尔公园，看疯子建筑大师高迪用瓷砖搭建的「奇妙花园」。#巴塞罗那##高迪##高迪朝圣之行##西班牙##艺术##建筑设计# ​,2017年08月21日 12:41,评论 , 1,,2017,08,21,12:41,201708,58,0.05333333333333334
2172,福建巴林,【【西葡印象】巴塞罗那奎尔公园之童话世界】 O网页链接 ​,2017年08月21日 08:57,评论 , ,,2017,08,21,08:57,201708,68,0.11764705882352941
2174,长华_1,【新民摄友】世界文化遗产奎尔公园 O网页链接 ​,2017年08月20日 13:20,评论 , 1,,2017,08,20,13:20,201708,61,0.12698412698412698
2175,边大妞儿,奎尔公园下了好大的雨，还是没带伞，被困在门卫厅里，需要个拥抱，这个瞬间我内心的小女孩又跑出来了。 ​,2017年08月19日 19:09,评论 , ,,2017,08,19,19:09,201708,62,0.11235955056179775
2176,边大妞儿,好想在奎尔公园大哭一场。憋住，忍住。不要哭。 ​,2017年08月19日 16:13,评论 1, ,,2017,08,19,16:13,201708,63,0.12698412698412698
2177,元气淼,▽ 巴塞罗那 ▽ 高迪作品集米拉之家 ‣ 巴特略之家 ‣ 奎尔公园 2西班牙·巴塞罗那 ​,2017年08月19日 05:07,评论 2, 9,西班牙·巴塞罗那,2017,08,19,05:07,201708,64,0.09523809523809523
2178,我是自然amman卷,#娱乐#关+注博主西班牙奎尔公园，这样一个充满童趣的地方，镶嵌着彩色马赛克的墙壁、小路、长椅像极了童话里的姜饼小屋！ ​,2017年08月18日 23:16,评论 , ,,2017,08,18,23:16,201708,65,0.1414141414141414
2179,咖啡lang,巴塞罗那旅游业的大半壁江山应该都是天才的高迪撑起的吧巴特罗之家 米拉之家 奎尔公园 圣家堂 2西班牙·巴塞罗那 ​,2017年08月17日 23:37,评论 2, 4,西班牙·巴塞罗那,2017,08,17,23:37,201708,66,0.08333333333333333
2181,悠悠顺顺,巴塞罗那有七处世界文化遗产，这些都是天才建筑师高迪的杰作。在巴塞，被这个伟大建筑师的超艺术的奇思妙想而震撼，以曲线闻名的巴特罗之家和米拉之家，以陶瓷碎片造就的奎尔公园，都让人感受到了高迪建筑艺术的奇幻思维。高迪，让巴塞有着独特的美～。 ​,2017年08月17日 15:46,评论 , 2,,2017,08,17,15:46,201708,67,0.05063291139240506
2185,托马斯大官人,同事离职我把窥探已久的这个拿来了，很多人都不知道这是啥，以为是一个普通的瓶起子。其实这是西班牙巴塞罗那高迪设计的奎尔公园门口那只马赛克大蜥蜴。高迪大官人天纵英才，我肯定不会放过。 ​,2017年08月16日 16:53,评论 9, 10,,2017,08,16,16:53,201708,69,0.06153846153846154
2186,亚当可是故事你有在听吗i,/ /几米漫画故事:西班牙奎尔公园~[星星眼] ​,2017年08月16日 07:31,评论 , ,,2017,08,16,07:31,201708,96,0.125
2187,洛洛雨37,旅行第九站：西班牙圣家堂和奎尔公园均来自于高迪的设计，圣家堂的光影设计和建筑风格的处理让人叹为观止&奎尔公园的建筑元素也是一大亮点～高迪说过：曲线属于上帝，直线属于人类，眼睛看到的远比相机拍摄的来得震撼～兰布郎花街走走、奥林匹克旧址瞧瞧、再泡泡海水浴.一顿海鲜大餐给行程划上一个完美的句号☘️🌷💥❄️🍐🌅🎏 2西班牙·巴塞罗那 收起全文d,2017年08月16日 05:56,评论 , 1,西班牙·巴塞罗那,2017,08,16,05:56,201708,71,0.04807692307692308
2190,青春鹦哥岭,#旅行推荐# 西班牙奎尔公园，这样一个充满童趣的地方，镶嵌着彩色马赛克的墙壁、小路、长椅像极了童话里的姜饼小屋！ ​ via 365个旅行攻略 ​,2017年08月15日 16:35,评论 , ,,2017,08,15,16:35,201708,72,0.125
2191,陕西旅游百事通东县门门市,10.2日西班牙＆葡萄牙11天西安直飞，西安录指纹全程四星酒店，六菜一汤安东尼奥.高迪毕生代表作——圣家族教堂梦幻公园——奎尔公园欧洲第三大皇宫——马德里皇宫西班牙摩尔艺术的顶峰代表作—阿尔罕布拉花园世界三大教堂之一——塞尔维亚大教堂白色山城米哈斯，斗牛之城龙达葡萄牙标志建筑贝林塔、海洋发现纪念碑特别安排：西班牙海鲜饭，葡式蛋挞 收起全文d,2017年08月15日 09:13,评论 , ,,2017,08,15,09:13,201708,85,0.06666666666666667
2192,ARAFO_Jenny,高迪的又一作品，奎尔公园。顺着蜿蜒山坡，走进了一个童话世界。这本是二十世纪初高迪主设计的一个拥有60栋别墅的高端社区，只因地段太偏等问题而未建完。 ​,2017年08月15日 06:15,评论 11, 7,,2017,08,15,06:15,201708,74,0.07017543859649122
2194,暖暖北京,领略了高迪的鬼斧神工的奎尔公园和圣家族大教堂，驱车400公里奔赴瓦伦西亚。 ​,2017年08月13日 21:26,评论 , ,,2017,08,13,21:26,201708,75,0.10256410256410256
2195,真诚的要夸我很棒棒哦,//几米漫画故事:西班牙奎尔公[xkl石化]园~[星星眼] ​,2017年08月13日 20:26,评论 , ,,2017,08,13,20:26,201708,92,0.11428571428571428
2197,福建巴林,【【西葡印象】巴塞罗那奎尔公园之倒置石柱】  有人说没到过巴塞罗那，等于没去西班牙，没看到高迪的建筑，也等于没有到过巴塞罗那。我想这就是特色的普世价值。巴塞罗那 O网页链接 ​,2017年08月13日 06:52,评论 , ,,2017,08,13,06:52,201708,78,0.07874015748031496
2198,程三啊,发表了博文《巴塞罗那高迪公园（ParcG&uuml;ell--1）》巴塞罗那高迪公园，又称奎尔公园，古埃尔公园。坐落在巴塞罗那佩拉达山上，大门处的五彩缤纷的大蜥蜴，各种碎的彩色马赛克拼成的各种动物造型O巴塞罗那高迪公园（ParcG&uuml;ell--1） ​,2017年08月13日 01:54,评论 , ,,2017,08,13,01:54,201708,79,0.07100591715976332
2204,碧生源的碧,#带着碧生源去旅行#【奎尔公园】奎尔公园位于西班牙巴塞罗那市区北部，占地20公顷，原来是巴塞罗那富商艾乌塞比奎尔伯爵计划建立的一个社区旧址，建于1900年。从1906年到1926年，高迪在这里工作和生活了整整20年。他的自然主义理念在这里逐步成熟并得到了充分展现。 ​,2017年08月11日 19:26,评论 , ,,2017,08,11,19:26,201708,81,0.046242774566473986
2206,水门I三,7.14 【奎尔公园】的 库存！ 像这种热门景点一定要提前订票不然就会像我一样跑两次了 ​,2017年08月10日 20:28,评论 4, 5,,2017,08,10,20:28,201708,82,0.09523809523809523
2209,欧洲通投资移民,欧洲通西班牙看房团实报（二）买完房，带着张先生一家“逛公园”  在巴塞罗那只用了两天就买到心意房产的张先生心情大好，一套自住的房产就在古埃尔公园（奎尔公园）附近，以后就要在这里生活，不如先去逛一逛吧。在欧洲通工作人员的陪同下，张先生夫妻与两个儿子一起去逛公园啦~古埃尔公园不管是石阶、石柱和弯曲的石椅上都充满了各式的马赛克，蜥蜴喷泉全由瓷砖拼贴而成，色彩灿斓，让人有身处梦境之感。与其他建筑不同，它是个开放式的空间。公园内有一个高迪的博物馆，是高迪曾居住过的地方。 收起全文d,2017年08月09日 10:44,评论 3, 4,,2017,08,09,10:44,201708,83,0.036101083032490974
2210,小萱萱大姐姐-v-,1️⃣-4️⃣其他教堂照片不发了 因为我要把所有的爱献给高迪的圣家堂❤️5️⃣6️⃣巴特罗之家 奎尔公园，作为外行人的我都迷上了高迪的作品 太美！ 7️⃣最著名菜市场 光顾着看拍的不好😂8️⃣蓝色大海拍摄地，柱子上的小雕塑总激发我的想象力9️⃣美食太多！烤乳猪吉事果火腿tapas gelato还有各种小甜品 也许我会在某个深夜发报复社会#西班牙##巴塞罗那##圣家族大教堂##高迪##巴特罗之家##奎尔公园##西切斯# 收起全文d,2017年08月08日 16:19,评论 , 6,,2017,08,08,16:19,201708,84,0.06274509803921569
2215,深圳世界之窗,#周游世界#【西班牙 戈地公园】又称奎尔公园，位于巴塞罗那市区，1928年建成。主要建筑有作为市场的“百柱厅”，广场、柱廊、花园、喷泉等。整个公园的设计和各项建筑的造型奇特，力求将自然界的形貌和色调融入所有建筑中，处处洋溢着大自然的气息，犹如童话中的梦幻世界。 ​,2017年08月06日 13:46,评论 , 1,,2017,08,06,13:46,201708,86,0.05847953216374269
2216,染染染染染冉冉有人疼,//几米漫画故事:西班牙奎尔公园 [toto我最摇滚]~[星星眼] ​,2017年08月06日 04:38,评论 , ,,2017,08,06,04:38,201708,87,0.16216216216216217
2217,爱比剪刀手的亚希,西班牙  巴塞罗那奎尔公园  高迪建筑 ​,2017年08月06日 04:00,评论 , ,,2017,08,06,04:00,201708,88,0.13333333333333333
2219,白亦尘丶,欣赏高迪的建筑，奎尔公园、米拉之家、巴特罗之家。天才的想法总是让人觉得无法理解却又无不敬佩。转转巴塞罗那的市中心，图九蓝色大海的传说取景地 2西班牙·巴塞羅那 ​,2017年08月05日 23:10,评论 , 1,西班牙·巴塞羅那,2017,08,05,23:10,201708,89,0.08333333333333333
2220,王effie,从米拉之家、巴特罗公寓、圣家堂到奎尔公园……一座座有故事有灵魂的建筑Barcelona—高迪之城有人说这是一座你未来之前无法想象的城市；来到这里难以置信的城市；而离开后又难以忘怀的城市。这里有冒险、快乐、自由、大胆，还有高迪一生的时光！看五彩斑斓染透整个城市；空气中都弥漫着任性的浪漫；驻足、痴守、舍不得这多年的等候于是它在我心中幻作永恒……我就这样深陷其中因为一个人恋上一座城 O网页链接 收起全文d,2017年08月05日 18:23,评论 2, 7,,2017,08,05,18:23,201708,90,0.041666666666666664
2224,小兔牙miffy,曾经最想要去的地方，还是来了呀！巴塞罗那·奎尔公园 2西班牙·奎尔公园 ​,2017年08月05日 03:35,评论 , ,西班牙·奎尔公园,2017,08,05,03:35,201708,93,0.10526315789473684
2225,谦虚的布里斯托尔修士,高迪另一处作品：奎尔公园，位于巴市最高处，可远眺地中海。设计较随性，渐渐无感，我对花草颇有感觉。回程见到了当地人组织的露天演唱会，她们的英文歌不错，发音富于表现力。最后进了一家智利炭火烤肉店晚餐，智利人是西侨，在他们脸上恍惚看到了几个世纪前他们先人横渡大西洋在南美开疆拓土的豪情。 ​,2017年08月04日 18:25,评论 , ,,2017,08,04,18:25,201708,94,0.04419889502762431
2228,快乐崇拜CJ,Day 9巴塞罗那—奎尔公园 ​,2017年08月03日 20:44,评论 , ,,2017,08,03,20:44,201708,95,0.14545454545454545
2231,longersweet,从奎尔公园、圣家族教堂，到巴特罗公寓、米拉之家，西班牙建筑师高迪的每个作品都是精美的艺术品，卖了一本书和一张游客照。和出租车司机用西班牙语攀谈，大叔格外热情，街上好多漂亮的小姐姐。游走在巴塞罗那的大街小巷，爱上这座城市！ 2西班牙·巴塞罗那 ​,2017年08月03日 00:19,评论 4, 4,西班牙·巴塞罗那,2017,08,03,00:19,201708,97,0.07453416149068323
2232,艾叶绿64547,～奎尔公园～高迪的另一个童话世界！ ​,2017年08月01日 22:51,评论 , ,,2017,08,01,22:51,201708,98,0.13793103448275862
